sex,degree,uni_level,u_loan,guarantee,amount,income,period_m,repayment_m,repayment_T,count,c_borrowing,c_repayment,c_overdue,c_fre,c_over_fre,c_overrate,c_over_frerate,performance
male,master,other,living,Y,-0.353857771,-0.220551766,0.505109906,-0.35217326,-0.348071325,0.354702657,0.728788799,0.829152439,-0.37018922,0.769197442,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.048216276,0.269174172,0.317373732,-0.37018922,0.08597801,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,0.109063206,-1.247575589,-2.672946075,2.558669348,0.024175011,0.191522982,1.130951598,0.8675387,0.368262681,0.769197442,-0.178954414,0.448862731,-0.337510845,0
male,college ,other,travel,N,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.721856926,-0.592603253,-0.448339578,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.70596523,-0.592603253,-0.369349387,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.986499407,-0.592603253,-0.500875231,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
female,college ,other,study,N,-1.048239237,-0.675885898,0.505109906,-0.525073307,-1.0363593,0.966626438,-0.018084969,0.110947557,-0.37018922,0.769197442,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.57855022,-0.305344111,-0.23336788,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.624375392,-0.018084969,0.459926958,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,high,living,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,0.109933145,-0.305344111,-0.242482426,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,0.313907739,-0.305344111,-0.242482426,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,business,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.338810961,-0.592603253,-0.508480848,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.501990636,-0.305344111,-0.242482426,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,2.394448594,-0.592603253,-0.508480848,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.134836368,-0.305344111,-0.242482426,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.094041449,-0.592603253,-0.508496089,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,living,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,2.272063838,-0.305344111,-0.242451943,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,travel,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.624375392,-0.305344111,-0.242482426,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,business,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.012451611,-0.018084969,0.023531237,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.70596523,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,shopping,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.338810961,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,shopping,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.624375392,0.269174172,0.2895449,-0.37018922,0.286924902,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,high,study,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,1.007421357,0.269174172,0.2895449,-0.37018922,0.286924902,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,high,study,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.501990636,0.269174172,0.2895449,-0.37018922,0.286924902,-0.370365459,-0.461184806,-0.42676589,1
female,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.191522982,0.556433314,1.026042381,-0.37018922,0.528061172,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,shopping,Y,0.109063206,-1.41621661,-2.672946075,2.542123889,0.013197531,-0.257221124,0.728788799,0.903745395,-0.37018922,0.367303659,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.338810961,-0.018084969,0.00072455,-0.062319454,-0.034590125,0.012456631,0.429318399,-0.0598285,0
male,college ,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.542785555,-0.448973682,-0.325501511,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.542785555,-0.305344111,-0.774509752,1.963077165,-0.677620179,1.92656708,2.719107598,2.875670651,0
male,bachelor,high,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.216426205,-0.305344111,-0.204025037,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,high,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.216426205,0.269174172,0.388105454,-0.37018922,0.286924902,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,high,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.094041449,0.269174172,0.612008797,0.091626972,0.166356767,0.203867676,0.514958088,-0.013961322,1
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.420400799,0.556433314,-0.092943414,1.754315316,-0.074779503,2.500800215,1.758245303,1.224452381,0
female,college ,other,living,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.436292495,-0.592603253,-0.412404693,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.37960588,-0.018084969,0.266174269,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,business,Y,0.109063206,0.015545665,0.505109906,-0.238009593,0.106394138,0.59947217,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,0.109063206,0.015545665,0.505109906,-0.238009593,0.106394138,-0.05324653,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.986499407,0.556433314,-0.774509752,5.335743554,-0.677620179,5.37196589,2.701617147,2.875670651,0
male,bachelor,other,living,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.461195717,-0.592603253,-0.480390366,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.298016042,-0.305344111,-0.273222426,0.483634008,-0.39629453,0.586689766,1.763224015,0.949249314,0
male,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.477087414,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.70596523,0.269174172,0.320221393,-0.37018922,0.286924902,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.583580474,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.354702657,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.216426205,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.374575626,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.624375392,0.556433314,1.780540329,-0.37018922,0.528061172,-0.370365459,-0.461184806,-0.42676589,1
female,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.37960588,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.461195717,-0.592603253,-0.443289489,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.640267089,0.556433314,-0.774509752,4.392350377,-0.677620179,5.37196589,2.551163404,2.875670651,0
male,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.150728064,0.269174172,-0.728901458,3.752198417,-0.6374308,4.032088575,2.618297606,2.738069019,0
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.583580474,-0.305344111,0.040292043,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.721856926,1.130951598,1.02043343,0.043652415,0.045788632,0.395278721,0.102104483,0.173677145,0
female,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.542785555,0.556433314,0.55864501,1.918530736,-0.235537017,2.500800215,1.836590107,1.478486037,0
male,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.624375392,-0.592603253,-0.438861771,-0.37018922,-0.557052044,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.70596523,-0.592603253,-0.50085999,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,rent,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.665170311,-0.305344111,-0.774509752,1.815013577,-0.677620179,1.92656708,2.666548701,2.875670651,0
male,bachelor,high,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.501990636,-0.592603253,-0.183029574,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,high,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.501990636,-0.305344111,0.408450604,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.007421357,0.556433314,1.155599505,-0.37018922,0.528061172,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.456165463,-0.592603253,-0.382332788,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.37960588,-0.592603253,-0.505462988,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,business,Y,0.109063206,0.015545665,0.505109906,-0.238009593,0.106394138,-0.05324653,0.269174172,0.499375059,-0.37018922,0.08597801,-0.370365459,-0.461184806,-0.42676589,0
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.069138226,-0.592603253,-0.546468283,-0.272612611,-0.476673287,-0.178954414,0.39438592,0.123640178,0
male,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.298016042,-0.018084969,-0.692532185,2.73369422,-0.6374308,2.883622305,2.621562501,2.692201808,0
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.501990636,-0.018084969,0.0940953,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.501990636,-0.018084969,0.161202033,0.065194603,-0.074779503,0.203867676,0.697130036,0.123640211,0
male,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.624375392,0.269174172,-0.774509752,4.115283747,-0.677620179,4.22349962,2.687585497,2.875670651,0
female,college ,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,2.516833351,-0.305344111,-0.774509752,1.444710324,-0.677620179,1.92656708,2.508734776,2.875670651,0
male,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.624375392,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.558677251,-0.592603253,-0.683105184,0.293436377,-0.597241422,0.395278721,2.215874285,1.774858251,0
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.558677251,-0.305344111,-0.591700615,0.957061974,-0.516862665,1.160922901,2.215874285,1.774858581,0
female,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.27311282,-0.592603253,-0.39842804,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.292985788,0.556433314,1.268459328,-0.37018922,0.528061172,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.461195717,-0.592603253,-0.728901458,0.491028915,-0.6374308,0.586689766,2.462011669,2.325264451,0
male,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.175631286,-0.592603253,-0.774509752,0.728570112,-0.677620179,0.778100811,2.671120612,2.875670651,0
male,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.216426205,-0.592603253,-0.500357013,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.517882332,-0.305344111,0.252035038,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,living,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.374575626,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.094041449,-0.018084969,0.073676481,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
male,master,high,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.338810961,0.556433314,0.192307835,1.324360324,0.08597801,1.735156035,1.51943613,0.78412752,0
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.746760149,-0.592603253,-0.637692492,0.106055121,-0.557052044,0.203867676,1.878089678,1.224452381,0
male,college ,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.762651845,-0.305344111,-0.774509752,1.815344462,-0.677620179,1.92656708,2.666671981,2.875670651,0
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.257221124,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.542785555,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.501990636,-0.305344111,-0.010854074,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.37960588,-0.592603253,-0.774509752,0.722437187,-0.677620179,0.778100811,2.666567309,2.875670651,0
male,bachelor,high,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.986499407,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.150728064,0.269174172,0.600859482,-0.37018922,0.286924902,-0.370365459,-0.461184806,-0.42676589,0
male,college ,other,entertainment,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.583580474,-0.018084969,0.307446295,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,living,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.298016042,-0.018084969,0.18169452,0.040620579,-0.074779503,0.203867676,0.648913155,0.123640211,0
male,college ,other,shopping,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,-0.70596523,-0.592603253,-0.499079249,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.191522982,-0.592603253,-0.298688793,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.583580474,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.583580474,-0.592603253,-0.774509752,0.683311894,-0.677620179,0.778100811,2.636605803,2.875670651,0
male,master,high,shopping,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,-0.257221124,0.843692456,0.816176658,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
